IdDestino,Destino,DescrProducto,dtFecha,AgrupProducto,Presentacion,Fisico,Transito,Minimo,Optimo,Capacidad,RegionDestino,bEsTerminal,bEsPlanta,dtCreacion,dtActualizacion,vc20UsuarioCreacion,vc20UsuarioActualizacion
EC33,El Pataste (FFCC),Bco CPC30R 25k,00:00.0,Blanco,Sacos,2.52,0,7.481715089,10.26799094,24.85255204,Sureste,0,0,20:18.6,20:18.6,System.R_Inventario,System
EA42,El Prieto Ver.,Bco CPC30R 50k,00:00.0,Blanco,Sacos,9.75,15.75,3.531746,3.727954111,3.924162222,Noreste,1,0,20:18.6,20:18.6,System.R_Inventario,System
EA42,El Prieto Ver.,Bco CPC30R BB,00:00.0,Blanco,Sacos,2.03,0,0,0,0,Noreste,1,0,20:18.6,20:18.6,System.R_Inventario,System
EA42,El Prieto Ver.,CPC40,00:00.0,Gris,Granel,20840.54,1565.34,0,0,28000,Noreste,1,0,20:18.6,20:18.6,System.R_Inventario,System
EA42,El Prieto Ver.,CPC40 BB,00:00.0,Gris,Sacos,139.29,0,100,140,168.20412,Noreste,1,0,20:18.6,20:18.6,System.R_Inventario,System
EB87,Fresnillo,Bco CPC30R 25k,00:00.0,Blanco,Sacos,17.52,0,6.477385254,6.541770294,6.886073994,Noreste,0,0,20:18.6,20:18.6,System.R_Inventario,System
EB87,Fresnillo,Bco CPC30R 50k,00:00.0,Blanco,Sacos,21.35,0,19.43846143,19.63167923,20.6649255,Noreste,0,0,20:18.6,20:18.6,System.R_Inventario,System
EB02,Guasave,CPC40 BB,00:00.0,Gris,Sacos,107.32,0,76.48625293,102.508574,288.14533,Pacífico,0,0,20:18.6,20:18.6,System.R_Inventario,System
EB02,Guasave,Impercem 50k,00:00.0,Impercem,Sacos,108,0,27.37888442,34.34143869,103.1439949,Pacífico,0,0,20:18.6,20:18.6,System.R_Inventario,System
EA73,Hermosillo,Bco CPC30R 50k,00:00.0,Blanco,Sacos,114.95,0,86.00936083,116.1169423,131.5468261,Pacífico,0,0,20:18.6,20:18.6,System.R_Inventario,System
EA73,Hermosillo,CPC30R 25k,00:00.0,Gris,Sacos,38.48,0,91.07396001,108.3302658,139.2928661,Pacífico,0,0,20:18.6,20:18.6,System.R_Inventario,System
EA73,Hermosillo,Mortero 50k,00:00.0,Mortero,Sacos,63.25,0,80.88815975,93.55347942,123.7142165,Pacífico,0,0,20:18.6,20:18.6,System.R_Inventario,System
EA73,Hermosillo,Multiplast 40k,00:00.0,Multiplast,Sacos,71.04,50.6,78.99682406,99.63018475,120.8215173,Pacífico,0,0,20:18.6,20:18.6,System.R_Inventario,System
EC24,Huatulco (Virtual),Bco CPC30R 25k,00:00.0,Blanco,Sacos,4,0,0,0,0,Sureste,0,0,20:18.6,20:18.6,System.R_Inventario,System
EC24,Huatulco (Virtual),CPC30R 50k,00:00.0,Gris,Sacos,441.9,13.5,0,0,0,Sureste,0,0,20:18.6,20:18.6,System.R_Inventario,System
EC24,Huatulco (Virtual),Multiplast 40k,00:00.0,Multiplast,Sacos,8,0,0,0,0,Sureste,0,0,20:18.6,20:18.6,System.R_Inventario,System
EB66,Huautla (Virtual),Bco CPC30R 25k,00:00.0,Blanco,Sacos,1,0,0,0,0,Sureste,0,0,20:18.6,20:18.6,System.R_Inventario,System
EA57,Huejutla,Mortero 50k,00:00.0,Mortero,Sacos,6.5,0,10.37833624,13.19314263,26.61364135,Centro,0,0,20:18.6,20:18.6,System.R_Inventario,System
EA57,Huejutla,Multiplast 40k,00:00.0,Multiplast,Sacos,16.2,0,13.76599672,18.27311822,35.30077376,Centro,0,0,20:18.6,20:18.6,System.R_Inventario,System
EB40,Iguala,Bco CPC30R 25k,00:00.0,Blanco,Sacos,56.05,0,7.020166171,8.906334075,30.25181191,Centro,0,0,20:18.6,20:18.6,System.R_Inventario,System
EC72,Irapuato,Bco CPC30R 25k,00:00.0,Blanco,Sacos,129.3,0,18.72334973,24.13179388,68.44447354,Noreste,0,0,20:18.6,20:18.6,System.R_Inventario,System
EC72,Irapuato,Bco CPC30R 50k,00:00.0,Blanco,Sacos,11,0,0,0,0,Noreste,0,0,20:18.6,20:18.6,System.R_Inventario,System
EC72,Irapuato,CPC30R 50k,00:00.0,Gris,Sacos,1143.4,303,1147.203841,1577.920564,2913.673159,Noreste,0,0,20:18.6,20:18.6,System.R_Inventario,System
EC50,Ixtlán del Río,Bco CPC30R 50k,00:00.0,Blanco,Sacos,54.5,0,23.04524256,33.25534007,8.342852539,Pacífico,0,0,20:18.6,20:18.6,System.R_Inventario,System
EC50,Ixtlán del Río,CPC40 BB,00:00.0,Gris,Sacos,66.04,0,44.69768539,47.18089013,49.66409487,Pacífico,0,0,20:18.6,20:18.6,System.R_Inventario,System
EB37,Chilpancingo,Impercem 50k,00:00.0,Impercem,Sacos,36.6,0,16.49490894,19.17751635,35.40625173,Centro,0,0,20:18.6,20:18.6,System.R_Inventario,System
EB48,Cidetec,Impercem 50k,00:00.0,Impercem,Sacos,3.9,0,9.869469346,12.2248388,36.99342419,Centro,0,0,20:18.6,20:18.6,System.R_Inventario,System
EC12,Coatzacoalcos,Bco CPC30R 25k,00:00.0,Blanco,Sacos,605.08,369.6,364.7151127,384.9770634,598.975329,Sureste,1,0,20:18.6,20:18.6,System.R_Inventario,System
EC12,Coatzacoalcos,Bco CPC30R 50k,00:00.0,Blanco,Sacos,100.55,63,15,20,135.3186723,Sureste,1,0,20:18.6,20:18.6,System.R_Inventario,System
EC12,Coatzacoalcos,Mortero 50k,00:00.0,Mortero,Sacos,166.75,0,95.49231527,100.7974439,156.827998,Sureste,1,0,20:18.6,20:18.6,System.R_Inventario,System
EC12,Coatzacoalcos,Mortero Seco 25k,00:00.0,Otros,Sacos,3,0,0,0,0,Sureste,1,0,20:18.6,20:18.6,System.R_Inventario,System
EC42,Colima,CPC40 BB,00:00.0,Gris,Sacos,74.2,224.01,110.0752578,129.5003033,163.0409398,Pacífico,0,0,20:18.6,20:18.6,System.R_Inventario,System
EC42,Colima,Impercem 50k,00:00.0,Impercem,Sacos,6.7,0,12,16,10.20016072,Pacífico,0,0,20:18.6,20:18.6,System.R_Inventario,System
EC00,Comitán,Multiplast 40k,00:00.0,Multiplast,Sacos,11.32,0,40.21658664,49.71938614,111.5164578,Sureste,0,0,20:18.6,20:18.6,System.R_Inventario,System
EB38,Cuautla,Bco CPC30R 25k,00:00.0,Blanco,Sacos,25.32,0,14.2714093,17.30799884,34.43549912,Centro,0,0,20:18.6,20:18.6,System.R_Inventario,System
EB38,Cuautla,Bco CPC30R 50k,00:00.0,Blanco,Sacos,1,0,0,0,0,Centro,0,0,20:18.6,20:18.6,System.R_Inventario,System
EB38,Cuautla,Impercem 50k,00:00.0,Impercem,Sacos,32.5,0,11.63599192,16.22866763,28.07649764,Centro,0,0,20:18.6,20:18.6,System.R_Inventario,System
EB39,Cuernavaca,Impercem 50k,00:00.0,Impercem,Sacos,58.85,0,7.09003853,7.342573409,7.729024641,Centro,0,0,20:18.6,20:18.6,System.R_Inventario,System
EA77,Culiacán,Bco CPC30R 25k,00:00.0,Blanco,Sacos,60.88,19.8,4.19858743,4.780740146,10.16349676,Pacífico,0,0,20:18.6,20:18.6,System.R_Inventario,System
EA77,Culiacán,Bco CPC30R 50k,00:00.0,Blanco,Sacos,276.9,74,72.84265235,108.7483874,73.95157384,Pacífico,0,0,20:18.6,20:18.6,System.R_Inventario,System
EA77,Culiacán,Impercem 50k,00:00.0,Impercem,Sacos,85.95,0,19.83433759,25.69338959,48.01286844,Pacífico,0,0,20:18.6,20:18.6,System.R_Inventario,System
EA77,Culiacán,Mortero 2.0k,00:00.0,Mortero,Sacos,2,0,0,0,0,Pacífico,0,0,20:18.6,20:18.6,System.R_Inventario,System
EA77,Culiacán,Mortero 25k,00:00.0,Mortero,Sacos,46.95,0,13.28673473,14.83263096,32.16312335,Pacífico,0,0,20:18.6,20:18.6,System.R_Inventario,System
EB82,Durango,Impercem 50k,00:00.0,Impercem,Sacos,73.7,0,87.23063043,92.07677657,96.9229227,Noreste,0,0,20:18.6,20:18.6,System.R_Inventario,System
EC33,El Pataste (FFCC),CPC30R 50k,00:00.0,Gris,Sacos,45.85,0,90.07967978,122.7415326,299.2241622,Sureste,0,0,20:18.6,20:18.6,System.R_Inventario,System
EC33,El Pataste (FFCC),Mortero 50k,00:00.0,Mortero,Sacos,6.95,0,0.688066821,1.484949094,2.285601132,Sureste,0,0,20:18.6,20:18.6,System.R_Inventario,System
EC33,El Pataste (FFCC),Multiplast 40k,00:00.0,Multiplast,Sacos,3.12,0,7.115986376,9.600768361,23.63768463,Sureste,0,0,20:18.6,20:18.6,System.R_Inventario,System
EA42,El Prieto Ver.,CPC30R 25k,00:00.0,Gris,Sacos,11.38,0,2.886668193,3.047038648,3.207409103,Noreste,1,0,20:18.6,20:18.6,System.R_Inventario,System
EA42,El Prieto Ver.,Multiplast 40k,00:00.0,Multiplast,Sacos,40.2,48.4,16.13660799,17.03308621,17.92956443,Noreste,1,0,20:18.6,20:18.6,System.R_Inventario,System
EB87,Fresnillo,CPC30R 50k,00:00.0,Gris,Sacos,739.05,0,327.164301,546.1817495,723.149961,Noreste,0,0,20:18.6,20:18.6,System.R_Inventario,System
EB02,Guasave,Bco CPC30R 25k,00:00.0,Blanco,Sacos,31.75,0,1.183137005,1.651409119,4.457211455,Pacífico,0,0,20:18.6,20:18.6,System.R_Inventario,System
EA79,Guaymas,CPC40,00:00.0,Gris,Granel,2779.52,1187.26,0,0,0,Pacífico,1,0,20:18.6,20:18.6,System.R_Inventario,System
EA73,Hermosillo,CPC40 BB,00:00.0,Gris,Sacos,37.75,0,26.30096944,33.30019337,40.22595935,Pacífico,0,0,20:18.6,20:18.6,System.R_Inventario,System
EA73,Hermosillo,Mortero 25k,00:00.0,Mortero,Sacos,80.7,0,31.24910171,37.20439946,47.79386928,Pacífico,0,0,20:18.6,20:18.6,System.R_Inventario,System
EC24,Huatulco (Virtual),CPC40 BB,00:00.0,Gris,Sacos,35.19,0,0,0,0,Sureste,0,0,20:18.6,20:18.6,System.R_Inventario,System
EA57,Huejutla,CPC30R 50k,00:00.0,Gris,Sacos,283.95,72,432.1070237,503.07363,1108.071765,Centro,0,0,20:18.6,20:18.6,System.R_Inventario,System
EB40,Iguala,CPC30R 25k,00:00.0,Gris,Sacos,36,0,9.281989326,16.04581292,39.99862517,Centro,0,0,20:18.6,20:18.6,System.R_Inventario,System
EC50,Ixtlán del Río,CPC30R 50k,00:00.0,Gris,Sacos,554.75,1068,525.4462606,554.6377195,583.8291784,Pacífico,0,0,20:18.6,20:18.6,System.R_Inventario,System
EC50,Ixtlán del Río,CPC40,00:00.0,Gris,Granel,1266.14,1274.28,1295.390751,1615,1700,Pacífico,0,0,20:18.6,20:18.6,System.R_Inventario,System
EC50,Ixtlán del Río,Mortero 50k,00:00.0,Mortero,Sacos,899.75,568,216.043306,228.0457118,240.0481177,Pacífico,0,0,20:18.6,20:18.6,System.R_Inventario,System
EC07,Jalapa,CPC30R 50k,00:00.0,Gris,Sacos,621.6,0,394.5069664,578.8138966,1386.798072,Sureste,0,0,20:18.6,20:18.6,System.R_Inventario,System
EA77,Culiacán,Mortero Seco 25k,00:00.0,Otros,Sacos,0.25,0,0,0,0,Pacífico,0,0,20:18.6,20:18.6,System.R_Inventario,System
EB82,Durango,CPC30R 25k,00:00.0,Gris,Sacos,51.4,0,0,0,0,Noreste,0,0,20:18.6,20:18.6,System.R_Inventario,System
EB82,Durango,CPC30R 50k,00:00.0,Gris,Sacos,780.95,1990,1076.223304,1620.447182,1007.093751,Noreste,0,0,20:18.6,20:18.6,System.R_Inventario,System
EB82,Durango,CPC40,00:00.0,Gris,Granel,638.08,1416.92,861.9701227,1475.970123,1500,Noreste,0,0,20:18.6,20:18.6,System.R_Inventario,System
EB82,Durango,CPC40 BB,00:00.0,Gris,Sacos,487.75,0,69.3369281,73.18897966,77.04103122,Noreste,0,0,20:18.6,20:18.6,System.R_Inventario,System
EC33,El Pataste (FFCC),Impercem 50k,00:00.0,Impercem,Sacos,0.45,0,0,0,0,Sureste,0,0,20:18.6,20:18.6,System.R_Inventario,System
EA42,El Prieto Ver.,Bco CPO30R,00:00.0,Blanco,Granel,2201.76,313.38,0,0,5000,Noreste,1,0,20:18.6,20:18.6,System.R_Inventario,System
EA42,El Prieto Ver.,CPC30R 50k,00:00.0,Gris,Sacos,889.5,186,487.3588298,854.6433871,1161.963731,Noreste,1,0,20:18.6,20:18.6,System.R_Inventario,System
EA42,El Prieto Ver.,Mortero 50k,00:00.0,Mortero,Sacos,17.15,0,3.843157198,4.056665931,4.270174664,Noreste,1,0,20:18.6,20:18.6,System.R_Inventario,System
EA42,El Prieto Ver.,Tipo II,00:00.0,Gris,Granel,3149.03,0,0,0,0,Noreste,1,0,20:18.6,20:18.6,System.R_Inventario,System
EA43,El Prieto Ver. (R.F.),Bco CPC30R BB,00:00.0,Blanco,Sacos,581.93,48.27,0,0,0,Noreste,1,0,20:18.6,20:18.6,System.R_Inventario,System
EA43,El Prieto Ver. (R.F.),CPC30R 50k,00:00.0,Gris,Sacos,4909.5,2079,0,0,0,Noreste,1,0,20:18.6,20:18.6,System.R_Inventario,System
EA43,El Prieto Ver. (R.F.),CPC40 BB,00:00.0,Gris,Sacos,0,0,0,0,0,Noreste,1,0,20:18.6,20:18.6,System.R_Inventario,System
EB87,Fresnillo,Mortero 50k,00:00.0,Mortero,Sacos,192.2,0,130.4719567,152.2172828,234.8829004,Noreste,0,0,20:18.6,20:18.6,System.R_Inventario,System
EB87,Fresnillo,Multiplast 40k,00:00.0,Multiplast,Sacos,15.28,0,24.40206044,24.64461628,25.94170135,Noreste,0,0,20:18.6,20:18.6,System.R_Inventario,System
EB02,Guasave,Mortero 25k,00:00.0,Mortero,Sacos,15.8,0,1.371635372,1.969785798,5.167338073,Pacífico,0,0,20:18.6,20:18.6,System.R_Inventario,System
EB02,Guasave,Mortero 50k,00:00.0,Mortero,Sacos,200.05,0,1,1.299335984,575.9225279,Pacífico,0,0,20:18.6,20:18.6,System.R_Inventario,System
EB02,Guasave,Multiplast 40k,00:00.0,Multiplast,Sacos,108.24,0,67.28103524,93.69200081,253.4666735,Pacífico,0,0,20:18.6,20:18.6,System.R_Inventario,System
EA73,Hermosillo,Bco CPC30R 25k,00:00.0,Blanco,Sacos,94.58,0,22.81614245,28.17258112,34.89609844,Pacífico,0,0,20:18.6,20:18.6,System.R_Inventario,System
EA73,Hermosillo,Impercem 50k,00:00.0,Impercem,Sacos,148.85,0,14.1179402,20.4948456,21.59265232,Pacífico,0,0,20:18.6,20:18.6,System.R_Inventario,System
EC01,Huajuapan de León,CPC30R 50k,00:00.0,Gris,Sacos,480.2,62,252.8659075,349.2805755,388.74563,Sureste,0,0,20:18.6,20:18.6,System.R_Inventario,System
EC01,Huajuapan de León,Mortero 50k,00:00.0,Mortero,Sacos,67.45,0,5,10,14.04219863,Sureste,0,0,20:18.6,20:18.6,System.R_Inventario,System
EC01,Huajuapan de León,Multiplast 40k,00:00.0,Multiplast,Sacos,10.96,10,6.019058633,8.294019969,37.25696872,Sureste,0,0,20:18.6,20:18.6,System.R_Inventario,System
EB66,Huautla (Virtual),CPC30R 50k,00:00.0,Gris,Sacos,387.75,72,0,0,0,Sureste,0,0,20:18.6,20:18.6,System.R_Inventario,System
EB66,Huautla (Virtual),Mortero 50k,00:00.0,Mortero,Sacos,0.5,0,0,0,0,Sureste,0,0,20:18.6,20:18.6,System.R_Inventario,System
EB66,Huautla (Virtual),Multiplast 40k,00:00.0,Multiplast,Sacos,7.16,0,0,0,0,Sureste,0,0,20:18.6,20:18.6,System.R_Inventario,System
EA57,Huejutla,Bco CPC30R 25k,00:00.0,Blanco,Sacos,14.3,0,9.603382134,12.3464103,24.62639117,Centro,0,0,20:18.6,20:18.6,System.R_Inventario,System
EB40,Iguala,Mortero 50k,00:00.0,Mortero,Sacos,223.25,0,121.5512077,168.0699646,523.7973269,Centro,0,0,20:18.6,20:18.6,System.R_Inventario,System
EB40,Iguala,Multiplast 40k,00:00.0,Multiplast,Sacos,46.28,0,41.77159161,51.19832421,180.0051882,Centro,0,0,20:18.6,20:18.6,System.R_Inventario,System
EC72,Irapuato,Impercem 50k,00:00.0,Impercem,Sacos,17.05,0,7.660959056,10.71400939,28.0051549,Noreste,0,0,20:18.6,20:18.6,System.R_Inventario,System
EC72,Irapuato,Mortero 50k,00:00.0,Mortero,Sacos,830.4,202,363.7448959,544.1428703,1329.694113,Noreste,0,0,20:18.6,20:18.6,System.R_Inventario,System
EC72,Irapuato,Mortero Seco 25k,00:00.0,Otros,Sacos,1.6,0,0,0,0,Noreste,0,0,20:18.6,20:18.6,System.R_Inventario,System
EC50,Ixtlán del Río,Bco CPC30R 25k,00:00.0,Blanco,Sacos,92.83,0,3.830133612,5.13012081,1.599046544,Pacífico,0,0,20:18.6,20:18.6,System.R_Inventario,System
EC50,Ixtlán del Río,Impercem 50k,00:00.0,Impercem,Sacos,42.55,0,4.915005493,5.188061353,5.461117214,Pacífico,0,0,20:18.6,20:18.6,System.R_Inventario,System
EC07,Jalapa,Impercem 50k,00:00.0,Impercem,Sacos,60.9,0,18.89305105,23.4908243,66.4141549,Sureste,0,0,20:18.6,20:18.6,System.R_Inventario,System
EC58,La Barca,CPC30R 50k,00:00.0,Gris,Sacos,1452.25,1424,1575.93,1663.48,1751.03666,Pacífico,0,0,20:18.6,20:18.6,System.R_Inventario,System
EB38,Cuautla,Multiplast 40k,00:00.0,Multiplast,Sacos,44.56,0,32.46255748,43.53872897,78.32894048,Centro,0,0,20:18.6,20:18.6,System.R_Inventario,System
EB39,Cuernavaca,Mortero 50k,00:00.0,Mortero,Sacos,292.35,0,232.4580073,240.7377584,253.4081667,Centro,0,0,20:18.6,20:18.6,System.R_Inventario,System
EB39,Cuernavaca,Multiplast 2.0k,00:00.0,Multiplast,Sacos,0.16,0,0,0,0,Centro,0,0,20:18.6,20:18.6,System.R_Inventario,System
EA77,Culiacán,Multiplast 40k,00:00.0,Multiplast,Sacos,228.24,92.4,8.876330318,16,110.157304,Pacífico,0,0,20:18.6,20:18.6,System.R_Inventario,System
EB82,Durango,Bco CPC30R 2.0k,00:00.0,Blanco,Sacos,1,0,0,0,0,Noreste,0,0,20:18.6,20:18.6,System.R_Inventario,System
EB82,Durango,Multiplast 40k,00:00.0,Multiplast,Sacos,51,246.4,99.60320039,105.1367115,110.6702227,Noreste,0,0,20:18.6,20:18.6,System.R_Inventario,System
EA42,El Prieto Ver.,Bco CPC30R 25k,00:00.0,Blanco,Sacos,49.08,33,11.2347399,11.85889212,12.48304434,Noreste,1,0,20:18.6,20:18.6,System.R_Inventario,System
EA42,El Prieto Ver.,Impercem 50k,00:00.0,Impercem,Sacos,61.8,18,25.21601499,26.61690471,28.01779443,Noreste,1,0,20:18.6,20:18.6,System.R_Inventario,System
EB87,Fresnillo,Impercem 50k,00:00.0,Impercem,Sacos,18.95,0,4.208879738,4.250715892,4.474437782,Noreste,0,0,20:18.6,20:18.6,System.R_Inventario,System
EB02,Guasave,Bco CPC30R 50k,00:00.0,Blanco,Sacos,55.45,0,1.883560802,2.834453748,7.095905839,Pacífico,0,0,20:18.6,20:18.6,System.R_Inventario,System
EB02,Guasave,CPC30R 50k,00:00.0,Gris,Sacos,334.9,288,255.5160098,370.7300779,962.6010183,Pacífico,0,0,20:18.6,20:18.6,System.R_Inventario,System
EA79,Guaymas,CPO40,00:00.0,Gris,Granel,10135.32,1648.76,0,0,30000,Pacífico,1,0,20:18.6,20:18.6,System.R_Inventario,System
EA73,Hermosillo,CPC30R 50k,00:00.0,Gris,Sacos,191.7,84,549.2936765,651.7547419,840.1159947,Pacífico,0,0,20:18.6,20:18.6,System.R_Inventario,System
EC01,Huajuapan de León,Bco CPC30R 25k,00:00.0,Blanco,Sacos,8.13,0,2.936484111,2.965887885,3.121987247,Sureste,0,0,20:18.6,20:18.6,System.R_Inventario,System
EC01,Huajuapan de León,Impercem 50k,00:00.0,Impercem,Sacos,15.05,0,1.37734008,1.686915698,6.833215396,Sureste,0,0,20:18.6,20:18.6,System.R_Inventario,System
EC24,Huatulco (Virtual),Impercem 50k,00:00.0,Impercem,Sacos,2.5,4.5,0,0,0,Sureste,0,0,20:18.6,20:18.6,System.R_Inventario,System
EC24,Huatulco (Virtual),Mortero 50k,00:00.0,Mortero,Sacos,44.15,0,0,0,0,Sureste,0,0,20:18.6,20:18.6,System.R_Inventario,System
EA57,Huejutla,Impercem 50k,00:00.0,Impercem,Sacos,9.65,0,2.100897935,3.1289125,5.387428475,Centro,0,0,20:18.6,20:18.6,System.R_Inventario,System
EB40,Iguala,CPC30R 50k,00:00.0,Gris,Sacos,1416,0,440.9300051,644.5633589,1900.087727,Centro,0,0,20:18.6,20:18.6,System.R_Inventario,System
EB40,Iguala,Impercem 50k,00:00.0,Impercem,Sacos,53.3,0,6.000854772,7.367456796,25.85932091,Centro,0,0,20:18.6,20:18.6,System.R_Inventario,System
EC72,Irapuato,Multiplast 40k,00:00.0,Multiplast,Sacos,109.52,0,43.81893877,57.40959278,160.1830996,Noreste,0,0,20:18.6,20:18.6,System.R_Inventario,System
ED51,Ixtepec,CPC40,00:00.0,Gris,Granel,53.98,0,0,0,0,Sureste,0,0,20:18.6,20:18.6,System.R_Inventario,System
EC50,Ixtlán del Río,Multiplast 40k,00:00.0,Multiplast,Sacos,138.72,0,9.950033433,10.50281307,11.0555927,Pacífico,0,0,20:18.6,20:18.6,System.R_Inventario,System
EC07,Jalapa,Bco CPC30R 25k,00:00.0,Blanco,Sacos,32.48,0,11.98303465,14.16559699,42.12358909,Sureste,0,0,20:18.6,20:18.6,System.R_Inventario,System
EC07,Jalapa,Concreto Seco 25k,00:00.0,Otros,Sacos,0.25,0,0,0,0,Sureste,0,0,20:18.6,20:18.6,System.R_Inventario,System
EC07,Jalapa,CPC30R 25k,00:00.0,Gris,Sacos,1,0,0.02469514688,0.05329574813,0.08681008193,Sureste,0,0,20:18.6,20:18.6,System.R_Inventario,System
EC58,La Barca,Bco CPC30R 25k,00:00.0,Blanco,Sacos,107.47,0,39.07626601,41.24716968,43.41807335,Pacífico,0,0,20:18.6,20:18.6,System.R_Inventario,System
EC58,La Barca,Bco CPC30R 50k,00:00.0,Blanco,Sacos,29.35,0,2.289425427,2.416615728,2.54380603,Pacífico,0,0,20:18.6,20:18.6,System.R_Inventario,System
EC58,La Barca,Multiplast 40k,00:00.0,Multiplast,Sacos,209.6,0,71.54373338,75.51838524,79.49303709,Pacífico,0,0,20:18.6,20:18.6,System.R_Inventario,System
EC43,Lázaro Cárdenas,Multiplast 40k,00:00.0,Multiplast,Sacos,24.12,0,13.4175904,17.02778726,57.82761129,Centro,0,0,20:18.6,20:18.6,System.R_Inventario,System
EC73,León,Bco CPC30R 25k,00:00.0,Blanco,Sacos,74.1,0,21.56321365,26.38166881,135.5341376,Noreste,0,0,20:18.6,20:18.6,System.R_Inventario,System
EC52,Maravatío,Mortero 50k,00:00.0,Mortero,Sacos,222.2,108,359.6308709,511.2971523,844.4694172,Centro,0,0,20:18.6,20:18.6,System.R_Inventario,System
EA28,Matamoros,Multiplast 40k,00:00.0,Multiplast,Sacos,9.36,0,4.563286556,4.816802476,5.070318395,Noreste,0,0,20:18.6,20:18.6,System.R_Inventario,System
ED58,Materiales Donosti,CPC30R 50k,00:00.0,Gris,Sacos,1137.75,103.5,0,0,0,Noreste,0,0,20:18.6,20:18.6,System.R_Inventario,System
EA87,Mazatlán,CPC30R 50k,00:00.0,Gris,Sacos,176.65,1165,456.0645471,650.2492525,617.2666927,Pacífico,0,0,20:18.6,20:18.6,System.R_Inventario,System
EA87,Mazatlán,CPC40,00:00.0,Gris,Granel,722.96,1857.7,602.1330674,750,750,Pacífico,0,0,20:18.6,20:18.6,System.R_Inventario,System
EC43,Lázaro Cárdenas,Bco CPC30R 25k,00:00.0,Blanco,Sacos,19.82,0,8.316226729,10.48409086,35.84157158,Centro,0,0,20:18.6,20:18.6,System.R_Inventario,System
EC43,Lázaro Cárdenas,CPC40 BB,00:00.0,Gris,Sacos,32.42,0,0,0,83.39206546,Centro,0,0,20:18.6,20:18.6,System.R_Inventario,System
EC43,Lázaro Cárdenas,Impercem 50k,00:00.0,Impercem,Sacos,10.25,0,5.385983529,7.288312092,23.21270457,Centro,0,0,20:18.6,20:18.6,System.R_Inventario,System
EC73,León,CPC30R 50k,00:00.0,Gris,Sacos,4438.75,0,1500,3000,4048.677837,Noreste,0,0,20:18.6,20:18.6,System.R_Inventario,System
EC73,León,CPC40,00:00.0,Gris,Granel,3162.61,315.62,2000,4000,4800,Noreste,0,0,20:18.6,20:18.6,System.R_Inventario,System
EA84,Los Cabos,Impercem 50k,00:00.0,Impercem,Sacos,8.2,0,6.238904521,8.757732878,9.218666187,Pacífico,0,0,20:18.6,20:18.6,System.R_Inventario,System
EA84,Los Cabos,Mortero 50k,00:00.0,Mortero,Sacos,45.95,0,27.91425644,35.46520152,41.24637764,Pacífico,0,0,20:18.6,20:18.6,System.R_Inventario,System
EA75,Los Mochis,Bco CPC30R 50k,00:00.0,Blanco,Sacos,41.65,0,7.918655824,10.18257975,29.58184966,Pacífico,0,0,20:18.6,20:18.6,System.R_Inventario,System
EA75,Los Mochis,Concreto Seco 25k,00:00.0,Otros,Sacos,0.65,0,0,0,0,Pacífico,0,0,20:18.6,20:18.6,System.R_Inventario,System
EA75,Los Mochis,Mortero 25k,00:00.0,Mortero,Sacos,127.78,0,27.89240978,34.47347866,104.1981229,Pacífico,0,0,20:18.6,20:18.6,System.R_Inventario,System
EA81,Los Mochis (FFCC),Mortero 50k,00:00.0,Mortero,Sacos,0.15,420,114.7486407,163.1733311,994.2971558,Pacífico,0,0,20:18.6,20:18.6,System.R_Inventario,System
EC52,Maravatío,Bco CPC30R 25k,00:00.0,Blanco,Sacos,54.48,0,12.1303382,16.13770665,28.48392745,Centro,0,0,20:18.6,20:18.6,System.R_Inventario,System
EC52,Maravatío,CPC30R 50k,00:00.0,Gris,Sacos,345,106,865.6599705,1279.29812,2032.704726,Centro,0,0,20:18.6,20:18.6,System.R_Inventario,System
EC52,Maravatío,Impercem 50k,00:00.0,Impercem,Sacos,25.6,0,13.93570493,18.0272234,32.72321031,Centro,0,0,20:18.6,20:18.6,System.R_Inventario,System
EA28,Matamoros,Bco CPC30R 25k,00:00.0,Blanco,Sacos,11.4,0,3.155406685,3.330707056,3.506007427,Noreste,0,0,20:18.6,20:18.6,System.R_Inventario,System
EA28,Matamoros,Impercem 50k,00:00.0,Impercem,Sacos,14.95,0,5.930419799,6.259887566,6.589355333,Noreste,0,0,20:18.6,20:18.6,System.R_Inventario,System
EA87,Mazatlán,Bco CPC30R 25k,00:00.0,Blanco,Sacos,20.95,0,4.66537378,5.700877727,7.580881163,Pacífico,0,0,20:18.6,20:18.6,System.R_Inventario,System
EA87,Mazatlán,Bco CPC30R 50k,00:00.0,Blanco,Sacos,18.5,0,24.56839795,30.62732243,39.92179704,Pacífico,0,0,20:18.6,20:18.6,System.R_Inventario,System
EA87,Mazatlán,Concreto Seco 25k,00:00.0,Otros,Sacos,2,0,0,0,0,Pacífico,0,0,20:18.6,20:18.6,System.R_Inventario,System
EA87,Mazatlán,Impercem 50k,00:00.0,Impercem,Sacos,37.75,0,21.48063116,25.95066999,34.90440848,Pacífico,0,0,20:18.6,20:18.6,System.R_Inventario,System
EA87,Mazatlán,Mortero 25k,00:00.0,Mortero,Sacos,99.7,0,18.73500426,23.4207154,30.44297146,Pacífico,0,0,20:18.6,20:18.6,System.R_Inventario,System
